Date,Close,High,Low,Open,Volume
2014-01-07,16530.939453125,16562.3203125,16429.01953125,16429.01953125,81270000
2014-01-08,16462.740234375,16528.880859375,16416.689453125,16527.66015625,103260000
2014-01-09,16444.759765625,16525.349609375,16378.6103515625,16471.41015625,83990000
2014-01-10,16437.05078125,16487.650390625,16379.01953125,16453.619140625,85190000
2014-01-13,16257.9404296875,16453.130859375,16240.599609375,16434.029296875,111680000
2014-01-14,16373.8603515625,16373.919921875,16260.830078125,16261.990234375,98610000
2014-01-15,16481.939453125,16505.279296875,16376.7802734375,16378.0302734375,101130000
2014-01-16,16417.009765625,16477.69921875,16375.5595703125,16477.69921875,87370000
2014-01-17,16458.560546875,16495.259765625,16378.7998046875,16408.01953125,184970000
2014-01-21,16414.439453125,16520.599609375,16316.25,16459.26953125,111570000
2014-01-22,16373.33984375,16453.490234375,16332.98046875,16420.48046875,87470000
2014-01-23,16197.349609375,16372.9599609375,16140.580078125,16371.990234375,100540000
2014-01-24,15879.1103515625,16203.2900390625,15879.1103515625,16203.2900390625,141450000
2014-01-27,15837.8798828125,15942.76953125,15783.5498046875,15879.0498046875,127540000
2014-01-28,15928.5595703125,15945.8896484375,15840.83984375,15840.83984375,89110000
2014-01-29,15738.7900390625,15927.080078125,15708.98046875,15927.080078125,109590000
2014-01-30,15848.6103515625,15907.5302734375,15733.26953125,15743.0302734375,92100000
2014-01-31,15698.849609375,15847.1904296875,15617.5498046875,15847.1904296875,137090000
2014-02-03,15372.7998046875,15708.5400390625,15356.169921875,15697.6904296875,151050000
2014-02-04,15445.240234375,15481.849609375,15356.6201171875,15372.9296875,124110000
2014-02-05,15440.23046875,15478.2099609375,15340.6904296875,15443.0,105130000
2014-02-06,15628.5302734375,15632.08984375,15443.0,15443.830078125,106980000
2014-02-07,15794.080078125,15798.509765625,15625.5302734375,15630.6396484375,105780000
